molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL460269,N[C@@H]1C[C@]1(F)c1ccc(Cl)cc1,4800.0,intermediate
CHEMBL466770,N[C@H]1C[C@]1(F)c1ccc(Cl)cc1,3700.0,intermediate
CHEMBL466769,N[C@@H]1C[C@]1(F)c1ccccc1,19000.0,inactive
CHEMBL455782,N[C@H]1C[C@]1(F)c1ccccc1,6400.0,intermediate
CHEMBL467794,N[C@@H]1C[C@@H]1c1ccccc1,19000.0,inactive
CHEMBL509322,NC[C@@]1(c2ccccc2)C[C@@H]1F,24000.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,48.0,active
CHEMBL459523,Cc1cc(=O)oc2c(C)c(O)ccc12,71320.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19.6,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL487071,Cc1cc(=O)oc2c(C)c3oc4c(c3cc12)CCC4,73200.0,inactive
CHEMBL504356,COc1c2occc2cc2cc(N)c(=O)oc12,16530.0,inactive
CHEMBL487236,COc1c2ccc(=O)oc2cc2occ(C)c12,260000.0,inactive
CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,1.49,active
CHEMBL520061,COc1c(OCC(C)=O)ccc2c1oc(=O)c1ccccc12,9360.0,intermediate
CHEMBL488072,CC(=O)COc1ccc2c(oc(=O)c3ccccc32)c1C,28130.0,inactive
CHEMBL488075,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,236.0,active
CHEMBL488074,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,1.18,active
CHEMBL488063,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCCC3,12120.0,inactive
CHEMBL488073,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,17300.0,inactive
CHEMBL488076,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCC3,165.0,active
CHEMBL487050,COc1c(OCC(C)=O)ccc2c3c(c(=O)oc12)CCC3,12980.0,inactive
CHEMBL372943,Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12,5570.0,intermediate
CHEMBL488917,Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,3870.0,intermediate
CHEMBL488916,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,10600.0,inactive
CHEMBL519426,COc1c(OC2CCCC2=O)ccc2ccc(=O)oc12,856000.0,inactive
CHEMBL488267,COc1cc(OCC(C)=O)cc2oc(=O)ccc12,44100.0,inactive
CHEMBL488266,COc1c(O)ccc2c3c(c(=O)oc12)CCCC3,50200.0,inactive
CHEMBL12208,Cc1cc(=O)oc2cc(O)ccc12,80410.0,inactive
CHEMBL560280,CC(=O)N1N=C(c2c(O)cccc2O)CC1c1cccc(C)c1,60.0,active
CHEMBL396778,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,80.0,active
CHEMBL673,C#CCN(C)Cc1ccccc1,2600.0,intermediate
CHEMBL550000,Oc1ccc(C2=NN(c3ccccc3)CC2)cc1,3000.0,intermediate
CHEMBL286796,CCOC(=O)/C=C/c1ccc(O)c(OC)c1,6700.0,intermediate
CHEMBL551075,COc1cc(O)ccc1O,8900.0,intermediate
CHEMBL561746,Cc1ccc(C2(F)CC2N)cc1,13000.0,inactive
CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,17000.0,inactive
CHEMBL554831,NC1CC1(F)c1ccccc1,19000.0,inactive
CHEMBL3989843,N[C@@H]1C[C@H]1c1ccccc1.N[C@H]1C[C@@H]1c1ccccc1,20000.0,inactive
CHEMBL557213,CCNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1,22000.0,inactive
CHEMBL562142,COc1ccc(C2CC(c3ccccc3)=NN2C(C)=O)cc1OC,25000.0,inactive
CHEMBL562143,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccccc1,30000.0,inactive
CHEMBL554514,CC(=O)N1N=C(c2ccccc2)CC1c1ccccc1C,38000.0,inactive
CHEMBL564016,COc1ccc(C2=NN(C(C)=O)C(c3ccccc3C)C2)c(OC)c1,40000.0,inactive
CHEMBL539970,Cc1ccc(C2=NN(c3ccccc3)CC2)cc1,50000.0,inactive
CHEMBL87333,Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,61000.0,inactive
CHEMBL551278,C=CNC(=S)N1N=C(c2ccc(OC)cc2)CC1c1cccs1,65000.0,inactive
CHEMBL564763,COc1ccc(C2=NN(C(C)=O)CC2)cc1OC,88000.0,inactive
CHEMBL550409,COc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3cccs3)C2)cc1,92000.0,inactive
CHEMBL541477,COc1ccc(OC)c(C2=NN(C(C)=O)CC2)c1,140000.0,inactive
CHEMBL558263,C=CCNC(=S)N1N=C(c2ccc(C)cc2)CC1c1cccs1,240000.0,inactive
CHEMBL572233,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1,13.05,active
CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,0.8026,active
CHEMBL577099,Cc1ccc2oc(=O)c(-c3ccc(O)cc3)cc2c1,155.59,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7.54,active
CHEMBL598096,COc1ccc2c(c1)O[C@H](c1ccc(F)cc1)CC2=O,160.0,active
CHEMBL600385,COc1ccc2c(c1)O[C@@H](c1ccc(F)cc1)CC2=O,200.0,active
CHEMBL600384,Cc1ccc([C@@H]2CC(=O)c3ccc(C)cc3O2)cc1,590.0,active
CHEMBL598321,Cc1ccc([C@H]2CC(=O)c3ccc(C)cc3O2)cc1,530.0,active
CHEMBL601205,Cc1ccc2c(c1)O[C@H](c1ccccc1)CC2=O,110.0,active
CHEMBL601844,Cc1ccc2c(c1)O[C@@H](c1ccccc1)CC2=O,140.0,active
CHEMBL597472,Cc1ccc([C@@H]2CC(=O)c3ccc(F)cc3O2)cc1,150.0,active
CHEMBL598151,Cc1ccc([C@H]2CC(=O)c3ccc(F)cc3O2)cc1,150.0,active
CHEMBL601843,O=C1C[C@@H](c2ccc(F)cc2)Oc2cc(F)ccc21,170.0,active
CHEMBL599762,O=C1C[C@H](c2ccc(F)cc2)Oc2cc(F)ccc21,150.0,active
CHEMBL592764,O=C1C[C@@H](c2ccccc2)Oc2cc(F)ccc21,620.0,active
CHEMBL599761,O=C1C[C@H](c2ccccc2)Oc2cc(F)ccc21,650.0,active
CHEMBL604043,COc1ccc(-c2cc(=S)c3ccc(OC)cc3o2)cc1,3340.0,intermediate
CHEMBL597716,COc1ccc2c(=S)cc(-c3ccc(C)cc3)oc2c1,7610.0,intermediate
CHEMBL592642,Cc1ccc(-c2cc(=S)c3ccc(C)cc3o2)cc1,6720.0,intermediate
CHEMBL599547,Cc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1,1610.0,intermediate
CHEMBL599545,Fc1ccc(-c2cc(=S)c3ccc(F)cc3o2)cc1,6890.0,intermediate
CHEMBL607571,COc1ccc(-c2cc(=S)c3ccccc3o2)cc1,480.0,active
CHEMBL582494,Cc1ccc(-c2cc(=S)c3ccccc3o2)cc1,6690.0,intermediate
CHEMBL16442,COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1,49720.0,inactive
CHEMBL17052,COc1ccc2c(=O)cc(-c3ccc(C)cc3)oc2c1,11340.0,inactive
CHEMBL599149,COc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1,1340.0,intermediate
CHEMBL599148,Cc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1,4330.0,intermediate
CHEMBL477846,O=c1cc(-c2ccccc2)oc2cc(F)ccc12,12940.0,inactive
CHEMBL16312,COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,27870.0,inactive
CHEMBL16861,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,2380.0,intermediate
CHEMBL229908,COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1,7180.0,intermediate
CHEMBL602141,COc1ccc2c(c1)OC(c1ccc(C)cc1)CC2=O,550.0,active
CHEMBL598746,COc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,170.0,active
CHEMBL9687,COc1ccc2c(c1)OC(c1ccccc1)CC2=O,1470.0,intermediate
CHEMBL598913,COc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,3350.0,intermediate
CHEMBL600597,Cc1ccc(C2CC(=O)c3ccc(C)cc3O2)cc1,500.0,active
CHEMBL600596,Cc1ccc2c(c1)OC(c1ccc(F)cc1)CC2=O,130.0,active
CHEMBL600392,Cc1ccc2c(c1)OC(c1ccccc1)CC2=O,3620.0,intermediate
CHEMBL598720,COc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,170.0,active
CHEMBL600391,Cc1ccc(C2CC(=O)c3ccc(F)cc3O2)cc1,160.0,active
CHEMBL600390,O=C1CC(c2ccc(F)cc2)Oc2cc(F)ccc21,670.0,active
CHEMBL596693,O=C1CC(c2ccccc2)Oc2cc(F)ccc21,3770.0,intermediate
CHEMBL241909,COc1ccc(C2CC(=O)c3ccccc3O2)cc1,2200.0,intermediate
CHEMBL596690,Cc1ccc(C2CC(=O)c3ccccc3O2)cc1,2070.0,intermediate
CHEMBL60720,O=C1CC(c2ccc(F)cc2)Oc2ccccc21,4410.0,intermediate
CHEMBL274318,O=C1CC(c2ccccc2)Oc2ccccc21,2870.0,intermediate
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,59700.0,inactive
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,12800.0,inactive
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,90000.0,inactive
CHEMBL344504,COc1ccc2c(=O)cc(-c3ccc(F)cc3)oc2c1,5140.0,intermediate
CHEMBL602259,Cn1c(=O)c2c(nc(OCc3ccccc3)n2C)n(C)c1=O,1240.0,intermediate
CHEMBL602260,Cn1c(=O)c2c(nc(OCc3cccc(Cl)c3)n2C)n(C)c1=O,666.0,active
CHEMBL602464,Cn1c(=O)c2c(nc(OCc3cccc(Br)c3)n2C)n(C)c1=O,941.0,active
CHEMBL602465,Cn1c(=O)c2c(nc(OCc3cccc(F)c3)n2C)n(C)c1=O,1070.0,intermediate
CHEMBL602466,Cn1c(=O)c2c(nc(OCc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,3720.0,intermediate
CHEMBL589765,Cc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,397.0,active
CHEMBL602880,COc1cccc(COc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,3150.0,intermediate
CHEMBL508817,NC(=S)N1N=C(c2ccccc2)CC1c1ccccc1,48310.0,inactive
CHEMBL489743,Cc1ccc(C2CC(c3ccccc3)=NN2C(N)=S)cc1,32810.0,inactive
CHEMBL1080035,NC(=S)N1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,33290.0,inactive
CHEMBL1080196,NC(=S)N1N=C(c2ccccc2)CC1c1ccco1,32480.0,inactive
CHEMBL1080705,Cc1ccc(C2=NN(C(N)=S)C(c3ccc(F)cc3)C2)cc1,7180.0,intermediate
CHEMBL1080706,Cc1ccc(C2=NN(C(N)=S)C(c3cccs3)C2)cc1,18260.0,inactive
CHEMBL1080707,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1cccs1,23210.0,inactive
CHEMBL1081382,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C(N)=S)cc1,12840.0,inactive
CHEMBL1080446,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(F)cc1,16330.0,inactive
CHEMBL1080447,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(Cl)cc1,39370.0,inactive
CHEMBL1076153,NC(=S)N1N=C(c2ccc(Cl)cc2)CC1c1ccc[nH]1,29380.0,inactive
CHEMBL1080448,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1,54510.0,inactive
CHEMBL1080449,NC(=S)N1N=C(c2ccco2)CC1c1ccc(F)cc1,2750.0,intermediate
CHEMBL1079383,NC(=S)N1N=C(c2cccs2)CC1c1ccc[nH]1,33260.0,inactive
CHEMBL1081550,NC(=S)N1N=C(c2ccc[nH]2)CC1c1ccco1,69380.0,inactive
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19600.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL326294,O=C1Nc2ccccc2C1=O,18750.0,inactive
CHEMBL315361,O=C(O)c1coc2ccccc2c1=O,48.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,63410.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,17.0,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL1213778,COc1cccc(-c2csc(NN=C(C)C)n2)c1,5070.0,intermediate
CHEMBL1213777,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1,771.82,active
CHEMBL1213776,CCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,871.47,active
CHEMBL1213775,CCCCC/C(C)=N/Nc1nc(-c2cccc(OC)c2)cs1,6720.0,intermediate
CHEMBL1213719,COc1cccc(-c2csc(NN=C3CCCC3)n2)c1,1060.0,intermediate
CHEMBL1213718,COc1cccc(-c2csc(N/N=C3\CCCC3C)n2)c1,26.64,active
CHEMBL1213717,COc1cccc(-c2csc(N/N=C3\CCC(C)C3)n2)c1,231.02,active
CHEMBL1213779,COc1cccc(-c2csc(NN=C3CCCCC3)n2)c1,31.87,active
CHEMBL1213838,COc1cccc(-c2csc(N/N=C3\CCCCC3C)n2)c1,12.22,active
CHEMBL1213839,COc1cccc(-c2csc(N/N=C3\CCCC(C)C3)n2)c1,72.7,active
CHEMBL1213840,COc1cccc(-c2csc(NN=C3CCC(C)CC3)n2)c1,35.49,active
CHEMBL1213841,COc1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,29.54,active
CHEMBL1213842,COc1cccc(-c2csc(N/N=C/c3ccco3)n2)c1,6780.0,intermediate
CHEMBL1213843,COc1cccc(-c2csc(N/N=C(\C)c3ccco3)n2)c1,1680.0,intermediate
CHEMBL1213911,COc1cccc(-c2csc(N/N=C/c3cccs3)n2)c1,493.83,active
CHEMBL1213912,COc1cccc(-c2csc(N/N=C(\C)c3cccs3)n2)c1,551.38,active
CHEMBL1213914,COc1cccc(-c2csc(N/N=C/c3cccnc3)n2)c1,2910.0,intermediate
CHEMBL1213915,COc1cccc(-c2csc(N/N=C(\C)c3cccnc3)n2)c1,3.81,active
CHEMBL1213916,COc1cccc(-c2csc(N/N=C/c3ccncc3)n2)c1,1140.0,intermediate
CHEMBL1213968,COc1cccc(-c2csc(N/N=C(\C)c3ccncc3)n2)c1,116.38,active
CHEMBL1213972,COc1cccc(-c2csc(N/N=C/c3c[nH]c4ccccc34)n2)c1,799.69,active
CHEMBL1214023,COc1cccc(-c2csc(N/N=C(\C)c3cc4ccccc4oc3=O)n2)c1,6970.0,intermediate
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19600.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL326294,O=C1Nc2ccccc2C1=O,18750.0,inactive
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,298.0,active
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,225.0,active
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,832.0,active
CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,2070.0,intermediate
CHEMBL568150,O=C1NC(=O)/C(=C/c2ccc3nccnc3c2)S1,13000.0,inactive
CHEMBL1222279,COc1ccccc1/C=C1\SC(=O)N(CCN)C1=O,27000.0,inactive
CHEMBL1222280,CN(C)c1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,195.0,active
CHEMBL363555,CCOc1ccc(/C=C2\SC(=O)N(CCN)C2=O)cc1,82.0,active
CHEMBL1222281,N#CCCN1C(=O)S/C(=C\c2ccccc2)C1=O,2290.0,intermediate
CHEMBL1222282,O=C1NC(=O)/C(=N/c2cccc(C(=O)O)c2)S1,56000.0,inactive
CHEMBL1222283,O=C(CC1SC(=O)NC1=O)Nc1ccccc1,22000.0,inactive
CHEMBL1222341,O=C(CC1SC(=O)NC1=O)Nc1cccc(O)c1,11000.0,inactive
CHEMBL1221929,Cc1ccc2oc(=O)c(-c3ccccc3Br)cc2c1,4300.0,intermediate
CHEMBL1221930,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1,11050.0,inactive
CHEMBL1221980,COc1ccc(-c2cc3cc(C)cc(Br)c3oc2=O)cc1,3230.0,intermediate
CHEMBL1221981,COc1cc(OC)cc(-c2cc3cc(C)cc(Br)c3oc2=O)c1,7120.0,intermediate
CHEMBL1221982,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,4890.0,intermediate
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,19600.0,inactive
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL1241294,CC1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,2230.0,intermediate
CHEMBL1241295,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccccc3)cs2)C1,810.0,active
CHEMBL1243212,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,21900.0,inactive
CHEMBL1243213,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3)cs2)C1,9550.0,intermediate
CHEMBL1243214,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,410.0,active
CHEMBL1243245,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3)cs2)C1,810.0,active
CHEMBL1243057,CC1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,9650.0,intermediate
CHEMBL1243058,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(Cl)cc3Cl)cs2)C1,3680.0,intermediate
CHEMBL1243059,CC1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,56.0,active
CHEMBL1243088,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,18.0,active
CHEMBL1243089,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,260.0,active
CHEMBL1243090,Cc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1,2860.0,intermediate
CHEMBL1243124,Cc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1,150.0,active
CHEMBL495714,COc1ccc(-c2csc(N/N=C3/CCCC(C)C3)n2)cc1,4510.0,intermediate
CHEMBL1243125,COc1ccc(-c2csc(N/N=C3/CCC[C@@H](C)C3)n2)cc1,3120.0,intermediate
CHEMBL1243150,CC1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,410.0,active
CHEMBL1243151,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,86.0,active
CHEMBL1243152,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)C1,210.0,active
CHEMBL1243180,CC1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,120.0,active
CHEMBL1243181,C[C@@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,230.0,active
CHEMBL1243182,C[C@H]1CCC/C(=N/Nc2nc(-c3ccc(C#N)cc3)cs2)C1,420.0,active
CHEMBL8706,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,61350.0,inactive
CHEMBL972,C#CCN(C)[C@H](C)Cc1ccccc1,20.0,active
CHEMBL92401,CC(C)NNC(=O)c1ccncc1,7540.0,intermediate
CHEMBL326294,O=C1Nc2ccccc2C1=O,18750.0,inactive
CHEMBL375539,CC1CCCC/C1=N\Nc1nc(-c2ccccc2)cs1,710.0,active
CHEMBL1242936,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2)cs1,13120.0,inactive
CHEMBL1242937,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,200.0,active
CHEMBL1242938,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,20.0,active
CHEMBL1242964,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2)cs1,40.0,active
CHEMBL1242965,CC1CCCC/C1=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,26810.0,inactive
CHEMBL1240558,CC1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,14.0,active
CHEMBL1242991,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,30.0,active
CHEMBL1242992,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(F)cc2F)cs1,36.0,active
CHEMBL246813,Cc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,142.0,active
CHEMBL399353,COc1ccc(-c2csc(N/N=C3\CCCCC3C)n2)cc1,2370.0,intermediate
CHEMBL1243025,CC1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,32.0,active
CHEMBL1243026,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,9.0,active
CHEMBL1243371,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,16.0,active
CHEMBL1243399,CC1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,26.0,active
CHEMBL1243400,C[C@@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,32.0,active
CHEMBL1243401,C[C@H]1CCCC/C1=N\Nc1nc(-c2ccc(C#N)cc2)cs1,63.0,active
CHEMBL1253578,Cc1cc2cc(NC(=O)c3ccccc3)ccc2[nH]1,3840.0,intermediate
CHEMBL1253604,Cc1cc2cc(NC(=O)c3cccc(Cl)c3)ccc2[nH]1,760.0,active
CHEMBL1254471,Cc1cc2cc(NC(=O)/C=C/c3ccccc3)ccc2[nH]1,18820.0,inactive
CHEMBL1254550,Cc1cc2cc(NC(=O)/C=C/c3cccc(Cl)c3)ccc2[nH]1,9830.0,intermediate
CHEMBL1253605,Cc1cc2cc(NC(=O)C3CCCCC3)ccc2[nH]1,6960.0,intermediate
CHEMBL1254551,Cc1cc2cc(NC(=O)c3cccc(S(=O)(=O)O)c3)ccc2[nH]1,175940.0,inactive
CHEMBL1254552,Cc1cc2cc(NC(=O)c3ccc(Cl)c(Cl)c3)ccc2[nH]1,60.0,active
CHEMBL1254623,Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1.[Cl-],92620.0,inactive
CHEMBL1253606,O=C1Cc2cc(OC(=O)c3ccccc3)ccc2O1,8890.0,intermediate
CHEMBL1253618,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,990.0,active
CHEMBL1254624,O=C(/C=C/c1ccccc1)Oc1ccc2c(c1)CC(=O)O2,1200.0,intermediate
CHEMBL1254625,O=C(/C=C/c1cccc(Cl)c1)Oc1ccc2c(c1)CC(=O)O2,440.0,active
CHEMBL247834,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,94.0,active
CHEMBL498694,C[C@H]1CCCC/C1=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,16.6,active
CHEMBL1254017,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,45.71,active
CHEMBL1253926,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,11.48,active
CHEMBL1253925,COc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,5011.87,intermediate
CHEMBL1253924,Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,912.01,active
CHEMBL1253847,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(F)c1,16.22,active
CHEMBL1253846,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)c(Cl)c1,933.25,active
CHEMBL1253845,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,3.548,active
CHEMBL1253764,Clc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,478.63,active
CHEMBL248050,c1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,27.54,active
CHEMBL1253763,CC1CCC(=NNc2nc(-c3ccc(C#N)cc3)cs2)CC1,61.66,active
CHEMBL1253762,CC1CCC(=NNc2nc(-c3ccc([N+](=O)[O-])cc3)cs2)CC1,363.08,active
CHEMBL1255021,COc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,31622.78,inactive
CHEMBL1255020,Cc1ccc(-c2csc(NN=C3CCC(C)CC3)n2)cc1,5495.41,intermediate
CHEMBL1255019,CC1CCC(=NNc2nc(-c3ccc(F)cc3F)cs2)CC1,91.2,active
CHEMBL1254935,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3Cl)cs2)CC1,9549.93,intermediate
CHEMBL1254934,CC1CCC(=NNc2nc(-c3ccc(F)cc3)cs2)CC1,43.65,active
CHEMBL248049,CC1CCC(=NNc2nc(-c3ccc(Cl)cc3)cs2)CC1,2398.83,intermediate
CHEMBL374237,CC1CCC(=NNc2nc(-c3ccccc3)cs2)CC1,257.04,active
CHEMBL1254851,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,52.48,active
CHEMBL1254850,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,85.11,active
CHEMBL1076880,COc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,12022.64,inactive
CHEMBL1253700,Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,1096.48,intermediate
CHEMBL1254764,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)c(F)c1,660.69,active
CHEMBL1254763,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)c(Cl)c1,204.17,active
CHEMBL1253699,Fc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,3.802,active
CHEMBL1253693,Clc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,213.8,active
CHEMBL220495,c1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,117.49,active
CHEMBL399572,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,223.87,active
CHEMBL247834,O=[N+]([O-])c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,95.5,active
CHEMBL247833,COc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,162.18,active
CHEMBL246809,Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,134.9,active
